Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags0	AiFlags1	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	SungMaSt	SungMaDx	SungMaHt	SungMaIq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	SungMaExp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	SpHeal	SpRAtkSpeed	SpRCastSpeed	SpRHPRegen	HitRange
4276	?? ??????	S_KNIGHT	MONSTER	MELEE	112	100		AGGR		0	DEVIL	SLOW,TERROR	0	lemures_general	0	131	68	131	31	0	0	0	0	206	294	194814	7	15	0	0	59370	0	176	200	110	100	2000	100	0	0	0	0	5	0	5	15	20	20	20	20	20	20	20	20	0	0	0	-40	0	0	0	0	0	90	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4280	?? ????	PAWN	MONSTER	MELEE	108	100		AGGR,BERSERK		0	DEVIL	SLOW,TERROR	0	ch_footman	0	112	58	88	26	0	0	0	0	154	251	60324	3	14	0	0	8460	0	87	110	130	110	2000	50	0	0	0	3	0	0	5	5	30	30	30	30	30	30	30	30	0	-30	30	0	0	0	90	0	0	0	0	0	0	0	0	3.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4281	?? ????	PAWN	MONSTER	RANGE	110	100		AGGR,GODSPEED		0	DEVIL	SLOW,TERROR	0	ch_bowman	0	92	115	63	27	0	0	0	0	188	272	52679	5	14	0	0	8654	0	92	105	150	100	2000	650	0	0	0	0	0	0	5	5	30	30	30	30	30	30	30	30	0	-30	10	0	0	0	90	0	0	0	0	0	0	0	0	2.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4282	?? ????	S_PAWN	MONSTER	MAGIC	110	100		AGGR,REVIVE		0	DEVIL	SLOW,TERROR	0	ch_magician	0	92	60	118	27	0	0	0	0	205	285	50281	5	14	0	0	10389	0	96	100	150	100	2000	700	0	0	0	0	10	10	0	0	30	30	30	30	30	30	30	30	0	-30	-30	0	0	0	90	0	0	0	0	0	0	0	0	3.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4283	?? ?????	S_PAWN	MONSTER	MELEE	114	100		AGGR,BERSERK,FALL		0	DEVIL	SLOW,TERROR	0	ch_footman	0	117	89	64	28	0	0	0	0	154	289	60800	3	14	0	0	23368	0	98	115	130	100	2000	50	0	0	0	5	0	0	6	3	30	30	30	30	30	30	30	30	0	-30	30	0	0	0	90	0	0	0	0	0	0	0	0	3.0	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4284	?? ?????	KNIGHT	MONSTER	RANGE	116	100		AGGR,GODSPEED		0	DEVIL	SLOW,TERROR	0	ch_bowman	0	96	119	65	29	0	0	0	0	141	289	52936	3	14	0	0	23904	0	102	110	150	100	2000	700	0	0	0	0	3	3	6	6	30	30	30	30	30	30	30	30	0	-30	20	0	0	0	90	0	0	0	0	0	0	0	0	3.0	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4285	?? ?????	KNIGHT	MONSTER	MAGIC	118	100		AGGR,REVIVE		0	DEVIL	SLOW,TERROR	0	ch_magician	0	98	63	125	29	0	0	0	0	144	306	72137	4	14	0	0	24424	0	108	110	150	100	2000	700	0	0	0	10	0	10	2	2	30	30	30	30	30	30	30	30	0	-30	40	0	0	0	90	0	0	0	0	0	0	0	0	3.0	0	30	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4286	?? ?????	S_KNIGHT	MONSTER	MELEE	120	100		AGGR,STONESKIN,FALL		0	DEVIL	SLOW,TERROR	0	ch_officer	0	124	94	68	30	0	0	0	0	147	323	105920	5	20	0	0	49896	0	115	105	130	100	2000	50	0	0	0	5	0	5	8	8	30	30	30	30	30	30	30	30	0	-30	-10	0	0	0	90	0	0	0	0	0	0	0	0	3.0	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4287	?? ????	S_KNIGHT	MONSTER	MELEE	116	100		AGGR,BERSERK,DEATHBLOW,REVIVE		0	DEVIL	STUN,SLOW,TERROR	0	ch_general	0	124	94	68	30	0	0	0	0	144	268	640000	2	9	0	0	53640	0	109	140	130	100	2000	100	0	0	0	0	0	5	15	15	30	30	30	30	30	30	30	30	0	-30	20	0	0	0	90	0	0	0	0	0	0	0	0	3.0	4280	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4288	?? ????	S_KNIGHT	MONSTER	MELEE	110	100		AGGR,BERSERK,DEATHBLOW,REVIVE		0	DEVIL	STUN,SLOW,TERROR	0	ch_general	0	124	94	68	30	0	0	0	0	144	268	600000	4	14	0	0	53640	0	109	140	130	100	2000	100	0	0	0	0	0	5	10	20	30	30	30	30	30	30	30	30	0	-30	20	0	0	0	90	0	0	0	0	0	0	0	0	3.0	4280	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4289	?? ?????	BOSS	MONSTER	MELEE	115	100		AGGR,BERSERK,DEATHBLOW,REVIVE,FALL		0	DEVIL	STUN,SLOW,TERROR	0	ch_general	0	124	94	68	30	0	0	0	0	147	308	800000	17	30	0	0	547920	0	112	140	130	100	2000	100	0	0	0	5	5	15	10	10	30	30	30	30	30	30	30	30	0	-20	20	0	0	0	90	0	0	0	0	0	0	0	0	4.0	4286	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4290	?? ?????	BOSS	MONSTER	MELEE	115	100		AGGR,BERSERK,DEATHBLOW,REVIVE,FALL		0	DEVIL	STUN,SLOW,TERROR	0	ch_general	0	124	94	68	30	0	0	0	0	147	308	500000	8	16	0	0	547920	0	112	140	130	100	2000	100	0	0	0	5	5	15	10	10	30	30	30	30	30	30	30	30	0	-20	20	0	0	0	90	0	0	0	0	0	0	0	0	4.0	4286	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4300	?? ??	PAWN	MONSTER	MAGIC	110	100		AGGR,GODSPEED,UNK_AI_FLAG24		0		SLOW,TERROR	0	fire_ghost	0	130	67	133	31	0	0	0	0	389	441	38458	3	5	0	0	1587	0	110	110	110	100	2000	850	0	0	0	0	0	0	0	10	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	3.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4301	?? ??	PAWN	MONSTER	MELEE	112	100		AGGR,REVIVE,UNK_AI_FLAG24		0		SLOW,TERROR	0	fire_tiger_boss	0	131	68	134	31	0	0	0	0	390	443	78022	3	5	0	0	3848	0	131	110	110	100	2000	100	0	0	0	0	5	0	0	12	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	3.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4302	?? ???	S_PAWN	MONSTER	MELEE	113	100		AGGR,STONESKIN,UNK_AI_FLAG24		0		SLOW,TERROR	0	fire_man	0	74	133	72	32	0	0	0	0	394	447	80228	5	7	0	0	3924	0	133	110	110	100	2000	100	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4303	?? ???	S_PAWN	MONSTER	MELEE	113	100		AGGR,GODSPEED,FALL,UNK_AI_FLAG24		0		SLOW,TERROR	0	fire_knight	0	130	67	133	31	0	0	0	0	389	441	38458	3	5	0	0	1587	0	110	110	110	100	2000	100	0	0	0	0	0	0	0	10	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	2.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4304	?? ??	KNIGHT	MONSTER	MELEE	116	100		AGGR,REVIVE,UNK_AI_FLAG24		0		SLOW,TERROR	0	fire_king	0	131	68	134	31	0	0	0	0	390	443	78022	3	5	0	0	3848	0	131	110	110	100	2000	100	0	0	0	0	5	0	0	12	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	3.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4305	?? ??	KNIGHT	MONSTER	MELEE	116	100		AGGR,STONESKIN,UNK_AI_FLAG24		0		SLOW,TERROR	0	firegolem_soldier	0	74	133	72	32	0	0	0	0	394	447	80228	5	7	0	0	3924	0	133	110	110	100	2000	100	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4306	?? ??	KNIGHT	MONSTER	MELEE	118	100		AGGR,BERSERK,UNK_AI_FLAG24		0		SLOW,TERROR	0	firegolem_magician	0	135	70	138	32	0	0	0	0	374	471	145252	5	10	0	0	11888	0	155	110	110	100	2000	100	0	0	0	0	0	10	10	16	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4307	?? ??	S_KNIGHT	MONSTER	MELEE	118	100		AGGR,GODSPEED,UNK_AI_FLAG24		0		SLOW,TERROR	0	firegolem_general	0	136	70	139	32	0	0	0	0	375	473	294424	5	15	0	0	28674	0	188	110	110	100	2000	100	0	0	0	0	5	0	5	15	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4308	?? ???	S_KNIGHT	MONSTER	MELEE	120	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL,UNK_AI_FLAG24		0		STUN,SLOW,TERROR	0	firegolem_boss	0	104	137	74	33	0	0	0	0	354	497	993544	10	15	0	0	139519	0	222	110	110	100	2000	100	0	0	0	0	0	0	3	15	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	4.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4309	?? ????	S_KNIGHT	MONSTER	MELEE	120	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL,UNK_AI_FLAG24		0		STUN,SLOW,TERROR	0	firegolem_boss	0	104	137	74	33	0	0	0	0	354	497	993544	10	15	0	0	139519	0	222	110	110	100	2000	100	0	0	0	0	0	0	3	15	30	30	30	30	30	30	30	30	-30	0	0	0	0	0	0	90	0	0	0	0	0	0	0	4.0	4307	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4320	?? ??	PAWN	MONSTER	MAGIC	110	100		AGGR,GODSPEED		0		SLOW,TERROR	0	ice_snow_monster	0	130	67	133	31	0	0	0	0	389	441	58458	3	5	0	0	1587	0	110	110	110	100	2000	850	0	0	0	0	0	0	0	10	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-30	0	3.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4321	?? ??	PAWN	MONSTER	MELEE	110	100		AGGR,REVIVE		0		SLOW,TERROR	0	ice_snow_insect	0	131	68	134	31	0	0	0	0	390	443	78022	3	5	0	0	3848	0	131	110	110	100	2000	100	0	0	0	0	5	0	0	12	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-30	0	3.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4322	?? ???	S_PAWN	MONSTER	MELEE	113	100		AGGR,STONESKIN		0		SLOW,TERROR	0	ice_snow_man	0	74	133	72	32	0	0	0	0	394	447	80228	5	7	0	0	3924	0	133	110	110	100	2000	100	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-30	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4323	?? ???	S_PAWN	MONSTER	MELEE	113	100		AGGR,GODSPEED,FALL		0		SLOW,TERROR	0	ice_snow_giant_man	0	130	67	133	31	0	0	0	0	389	441	58458	3	5	0	0	1587	0	110	110	110	100	2000	100	0	0	0	0	0	0	0	10	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-30	0	3.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4324	?? ??	KNIGHT	MONSTER	MELEE	116	100		AGGR,REVIVE		0		SLOW,TERROR	0	ice_snow_golem	0	131	68	134	31	0	0	0	0	390	443	78022	3	5	0	0	3848	0	131	110	110	100	2000	100	0	0	0	0	5	0	0	12	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-30	0	3.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4325	?? ??	KNIGHT	MONSTER	MELEE	116	100		AGGR,STONESKIN		0		SLOW,TERROR	0	icegolem_soldier	0	74	133	72	32	0	0	0	0	394	447	80228	5	7	0	0	3924	0	133	110	110	100	2000	100	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-30	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4326	?? ??	KNIGHT	MONSTER	MELEE	118	100		AGGR,BERSERK		0		SLOW,TERROR	0	icegolem_magician	0	135	70	138	32	0	0	0	0	374	471	145252	5	10	0	0	11888	0	155	110	110	100	2000	100	0	0	0	0	0	10	10	16	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-30	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4327	?? ??	S_KNIGHT	MONSTER	MELEE	118	100		AGGR,GODSPEED		0		SLOW,TERROR	0	icegolem_general	0	136	70	139	32	0	0	0	0	375	473	294424	5	15	0	0	28674	0	188	110	110	100	2000	100	0	0	0	0	5	0	5	15	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-20	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4328	?? ???	S_KNIGHT	MONSTER	MELEE	120	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL		0		STUN,SLOW,TERROR	0	icegolem_boss	0	104	137	74	33	0	0	0	0	354	497	993544	10	15	0	0	139519	0	222	110	110	100	2000	100	0	0	0	0	0	0	3	15	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-20	0	4.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4329	?? ????	BOSS	MONSTER	MELEE	120	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL		0		STUN,SLOW,TERROR	0	icegolem_boss	0	104	137	74	33	0	0	0	0	354	497	993544	10	15	0	0	139519	0	222	110	110	100	2000	100	0	0	0	0	0	0	3	15	30	30	30	30	30	30	30	30	0	0	0	0	0	0	0	0	90	0	0	0	0	-10	0	4.0	4327	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4340	?? ???	PAWN	MONSTER	MELEE	107	130		AGGR		0	DEVIL	SLOW,TERROR	0	trent_soldier	0	117	89	64	28	0	0	0	0	179	287	61210	3	10	0	0	29200	0	122	110	120	100	2000	180	0	0	0	0	0	0	5	5	30	30	30	30	30	30	30	30	0	0	0	-70	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4341	?? ?????	S_PAWN	MONSTER	MELEE	109	140		AGGR,STONESKIN		0	DEVIL	SLOW,TERROR	0	trent_soldier	0	120	92	68	30	0	0	0	0	183	298	80638	4	14	0	0	34720	0	129	110	130	100	2000	180	0	0	0	0	5	5	10	16	30	30	30	30	30	30	30	30	0	0	0	-60	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4342	?? ????	S_PAWN	MONSTER	MAGIC	111	140		AGGR,STONESKIN		0	DEVIL	SLOW,TERROR	0	trent_magic	0	71	119	130	30	0	0	0	0	211	286	59126	5	7	0	0	42561	0	116	110	110	100	2000	850	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	0	0	15	-60	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4343	?? ?????	KNIGHT	MONSTER	MAGIC	112	140		AGGR,BERSERK		0	DEVIL	SLOW,TERROR	0	trent_magic	0	72	98	128	30	0	0	0	0	211	298	84318	5	7	0	0	45480	0	127	110	110	100	2000	850	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	0	0	15	-50	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4344	?? ????	S_KNIGHT	MONSTER	MELEE	113	90		AGGR,BERSERK,FALL		0	DEVIL	SLOW,TERROR	0	trent_general	0	130	67	133	31	0	0	0	0	226	302	217140	10	14	0	0	63856	0	152	110	110	100	2000	100	0	0	0	0	0	0	3	15	30	30	30	30	30	30	30	30	0	0	0	-40	0	0	0	0	0	90	0	0	0	0	0	4.0	4340	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4345	?? ???	BOSS	MONSTER	MELEE	128	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL		0	DEVIL	STUN,SLOW,TERROR	0	trent_boss	0	133	69	136	32	0	0	0	0	212	320	822784	10	15	0	0	621504	0	181	110	110	100	2000	300	0	0	0	0	0	0	3	15	30	30	30	30	30	30	30	30	0	0	0	-30	0	0	0	0	0	90	0	0	0	0	0	4.0	4343	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4346	?? ?????	S_PAWN	MONSTER	MAGIC	113	140		AGGR,STONESKIN,HEALER		0	DEVIL	SLOW,TERROR	0	lemures_magic	0	98	129	70	31	0	0	0	0	187	258	318318	5	5	0	0	11811	0	128	120	110	100	2000	850	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	0	0	0	-60	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4347	?? ???	PAWN	MONSTER	MELEE	119	130		AGGR		0	DEVIL	SLOW,TERROR	0	trent_soldier	0	117	89	64	28	0	0	0	0	189	297	61373	3	10	0	0	32800	0	122	110	120	100	2000	180	0	0	0	0	0	0	5	5	30	30	30	30	30	30	30	30	0	0	0	-70	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4348	?? ?????	S_PAWN	MONSTER	MELEE	120	140		AGGR,STONESKIN		0	DEVIL	SLOW,TERROR	0	trent_soldier	0	120	92	68	30	0	0	0	0	193	308	78829	4	14	0	0	38320	0	129	110	130	100	2000	180	0	0	0	0	5	5	10	16	30	30	30	30	30	30	30	30	0	0	0	-60	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4349	?? ????	S_PAWN	MONSTER	MAGIC	120	140		AGGR,STONESKIN		0	DEVIL	SLOW,TERROR	0	trent_magic	0	71	119	130	30	0	0	0	0	221	296	105463	5	7	0	0	46161	0	116	110	110	100	2000	850	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	0	0	15	-60	0	0	0	0	0	90	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4350	?? ?????	KNIGHT	MONSTER	MAGIC	121	140		AGGR,BERSERK		0	DEVIL	SLOW,TERROR	0	trent_magic	0	72	98	128	30	0	0	0	0	221	308	112213	5	7	0	0	49080	0	127	110	110	100	2000	850	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	0	0	15	-50	0	0	0	0	0	90	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4351	?? ????	S_KNIGHT	MONSTER	MELEE	125	90		AGGR,BERSERK,FALL		0	DEVIL	SLOW,TERROR	0	trent_general	0	130	67	133	31	0	0	0	0	236	312	221140	10	14	0	0	67456	0	152	110	110	100	2000	100	0	0	0	0	0	0	3	15	30	30	30	30	30	30	30	30	0	0	0	-40	0	0	0	0	0	90	0	0	0	0	0	4.0	4347	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4352	?? ????	BOSS	MONSTER	MELEE	130	130		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL		0	DEVIL	STUN,SLOW,TERROR	0	trent_boss2	0	136	70	139	33	0	0	0	0	354	517	1959994	30	15	0	0	1385646	0	270	110	110	100	2000	300	0	0	0	0	5	5	10	15	30	30	30	30	30	30	30	30	0	0	0	-30	0	0	0	0	0	90	0	0	0	0	0	4.0	4350	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4353	?? ?????	S_PAWN	MONSTER	MELEE	109	130		AGGR,REVIVE,FALL		0	DEVIL	SLOW,TERROR	0	lemures_soldier2	0	127	97	69	30	0	0	0	0	199	276	76648	4	7	0	0	13506	0	127	110	110	100	2000	100	0	0	0	0	5	0	0	12	30	30	30	30	30	30	30	30	0	0	0	-60	0	0	0	0	0	90	0	0	0	0	0	3.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4354	?? ????	S_PAWN	MONSTER	MAGIC	110	100		AGGR,STONESKIN		0	DEVIL	SLOW,TERROR	0	lemures_magic	0	98	129	70	31	0	0	0	0	207	288	75511	4	14	0	0	13656	0	113	110	110	100	2000	850	0	0	0	0	3	0	3	15	30	30	30	30	30	30	30	30	0	0	15	-60	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4355	?? ????	KNIGHT	MONSTER	MELEE	111	100		AGGR,BERSERK		0	DEVIL	SLOW,TERROR	0	lemures_officer	0	130	67	133	31	0	0	0	0	193	292	99213	5	14	0	0	30379	0	150	110	110	100	2000	100	0	0	0	0	0	10	10	16	30	30	30	30	30	30	30	30	0	0	0	-50	0	0	0	0	0	90	0	0	0	0	0	3.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4356	?? ??????	S_KNIGHT	MONSTER	MELEE	112	100		AGGR		0	DEVIL	SLOW,TERROR	0	lemures_general	0	131	68	134	31	0	0	0	0	206	294	194814	7	15	0	0	47496	0	181	200	110	100	2000	100	0	0	0	0	5	0	5	15	30	30	30	30	30	30	30	30	0	0	0	-40	0	0	0	0	0	90	0	0	0	0	0	4.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4400	?? ??	KING	MONSTER	MELEE	122	100		AGGR,BERSERK,STONESKIN,FALL		0		STUN,SLOW,TERROR	0	blue_dragon	0	153	114	86	37	0	0	0	0	189	379	6300000	44	6	0	0	4633200	0	930	150	180	100	2000	350	0	0	25	25	25	25	25	25	60	60	60	60	60	60	60	60	0	-15	25	0	25	25	90	0	0	0	0	0	0	0	0	4.0	4200	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4401	?? ???	BOSS	MONSTER	MELEE	130	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL,UNK_AI_FLAG24		0		STUN,SLOW,TERROR	0	yamachun	0	133	66	133	33	0	0	0	0	356	490	2720757	30	20	0	0	5324571	0	356	110	110	100	2000	300	0	0	0	0	5	5	10	15	60	60	60	60	60	60	60	60	-15	0	0	0	0	0	0	90	0	0	0	0	0	0	0	4.0	4227	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4402	?? ???	BOSS	MONSTER	MELEE	130	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL		0		STUN,SLOW,TERROR	0	hanma_boss	0	133	66	133	33	0	0	0	0	356	490	2720757	30	20	0	0	5324571	0	356	110	110	100	2000	300	0	0	0	0	5	5	10	15	60	60	60	60	60	60	60	60	0	0	0	0	0	0	0	0	90	0	0	0	0	-15	0	4.0	4247	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4403	?? ??	KING	MONSTER	MELEE	135	140		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE,FALL		0	ORC	STUN,SLOW,TERROR	0	thunder_boss	0	133	66	133	33	0	0	0	0	346	470	3627676	30	2	0	0	5933200	0	456	110	110	100	2000	400	0	0	0	0	5	5	10	15	60	60	60	60	60	60	60	60	0	0	0	-20	0	0	0	0	0	90	0	0	0	0	0	4.0	4264	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
4410	?? ??	KING	MONSTER	MELEE	122	100		AGGR,BERSERK,STONESKIN,FALL		0		STUN,SLOW,TERROR	0	blue_dragon	0	153	114	86	37	0	0	0	0	189	379	7560000	44	6	0	0	4276800	0	950	150	180	100	2000	350	0	0	25	25	25	25	25	25	60	60	60	60	60	60	60	60	0	-15	25	0	25	25	90	0	0	0	0	0	0	0	0	4.0	4280	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
